date,mxf_dealer_long_oi,mxf_dealer_short_oi,mxf_dealer_net_oi,mxf_foreigner_long_oi,mxf_foreigner_short_oi,mxf_foreigner_net_oi,mxf_trust_long_oi,mxf_trust_short_oi,mxf_trust_net_oi,mxf_long_oi,mxf_short_oi,mxf_net_oi
2013-06-13,5941,14559,-8618,5181,8272,-3091,27,1,26,11149,22832,-11683
2013-06-14,6167,15011,-8844,5355,8029,-2674,27,1,26,11549,23041,-11492
2013-06-17,6069,14044,-7975,6481,6987,-506,27,1,26,12577,21032,-8455
2013-06-18,4768,11295,-6527,7687,7178,509,27,1,26,12482,18474,-5992
2013-06-19,1869,2100,-231,3049,4395,-1346,27,0,27,4945,6495,-1550
2013-06-20,1836,6120,-4284,3204,6123,-2919,28,0,28,5068,12243,-7175
2013-06-21,1874,7691,-5817,3535,6948,-3413,27,0,27,5436,14639,-9203
2013-06-24,1836,7581,-5745,3853,7094,-3241,27,0,27,5716,14675,-8959
2013-06-25,2412,8955,-6543,3855,6384,-2529,27,0,27,6294,15339,-9045
2013-06-26,2510,8541,-6031,3773,5473,-1700,27,1,26,6310,14015,-7705
2013-06-27,3091,6951,-3860,3739,5031,-1292,27,0,27,6857,11982,-5125
2013-06-28,4133,4291,-158,4474,3225,1249,27,0,27,8634,7516,1118
2013-07-01,5647,3732,1915,4829,2796,2033,41,0,41,10517,6528,3989
2013-07-02,6208,4032,2176,4585,2753,1832,45,0,45,10838,6785,4053
2013-07-03,3740,5969,-2229,3737,3613,124,47,0,47,7524,9582,-2058
2013-07-04,3733,5128,-1395,3754,3192,562,47,0,47,7534,8320,-786
2013-07-05,4664,4476,188,4601,2744,1857,49,0,49,9314,7220,2094
2013-07-08,3243,7893,-4650,3671,4735,-1064,49,0,49,6963,12628,-5665
2013-07-09,3627,4298,-671,4333,2405,1928,49,0,49,8009,6703,1306
2013-07-10,4129,4216,-87,4076,2388,1688,49,0,49,8254,6604,1650
2013-07-11,4918,3408,1510,4988,2253,2735,50,0,50,9956,5661,4295
2013-07-12,5011,3684,1327,4440,2274,2166,51,0,51,9502,5958,3544
2013-07-15,4818,4155,663,4417,2409,2008,52,0,52,9287,6564,2723
2013-07-16,5475,4103,1372,4321,2353,1968,56,0,56,9852,6456,3396
2013-07-17,2899,3050,-151,2998,1597,1401,54,0,54,5951,4647,1304
2013-07-18,2735,3630,-895,2917,1900,1017,54,0,54,5706,5530,176
2013-07-19,2456,9310,-6854,2946,4136,-1190,53,0,53,5455,13446,-7991
2013-07-22,2790,7171,-4381,3523,3690,-167,55,0,55,6368,10861,-4493
2013-07-23,3570,6475,-2905,3782,3592,190,58,0,58,7410,10067,-2657
2013-07-24,3673,6647,-2974,3486,3678,-192,59,0,59,7218,10325,-3107
2013-07-25,3950,7331,-3381,3720,3428,292,55,0,55,7725,10759,-3034
2013-07-26,3779,9075,-5296,3559,3794,-235,55,0,55,7393,12869,-5476
2013-07-29,3919,10600,-6681,3502,3738,-236,53,0,53,7474,14338,-6864
2013-07-30,5924,8532,-2608,3800,2981,819,50,0,50,9774,11513,-1739
2013-07-31,4796,12185,-7389,3411,4300,-889,51,0,51,8258,16485,-8227
2013-08-01,5094,14092,-8998,3397,4645,-1248,54,0,54,8545,18737,-10192
2013-08-02,5258,13963,-8705,2511,4201,-1690,54,0,54,7823,18164,-10341
2013-08-05,6849,12307,-5458,2774,3488,-714,55,0,55,9678,15795,-6117
2013-08-06,6641,17692,-11051,2639,6361,-3722,56,0,56,9336,24053,-14717
2013-08-07,5519,20988,-15469,2844,5826,-2982,54,1,53,8417,26815,-18398
2013-08-08,5000,21623,-16623,3037,5440,-2403,54,1,53,8091,27064,-18973
2013-08-09,5349,21163,-15814,3050,5439,-2389,54,2,52,8453,26604,-18151
2013-08-12,5346,19802,-14456,3003,4901,-1898,54,4,50,8403,24707,-16304
2013-08-13,8052,18136,-10084,3186,4038,-852,54,4,50,11292,22178,-10886
2013-08-14,6489,19434,-12945,2621,4100,-1479,55,4,51,9165,23538,-14373
2013-08-15,7615,19607,-11992,2810,4081,-1271,53,1,52,10478,23689,-13211
2013-08-16,8766,17341,-8575,3523,4293,-770,53,1,52,12342,21635,-9293
2013-08-19,8670,17577,-8907,3391,5162,-1771,53,1,52,12114,22740,-10626
2013-08-20,8670,18010,-9340,3269,6676,-3407,46,1,45,11985,24687,-12702
2013-08-22,2708,4185,-1477,1967,5233,-3266,46,0,46,4721,9418,-4697
2013-08-23,5736,3057,2679,2776,5118,-2342,46,0,46,8558,8175,383
2013-08-26,6005,2507,3498,2926,5219,-2293,47,0,47,8978,7726,1252
2013-08-27,4669,3661,1008,3159,5384,-2225,47,0,47,7875,9045,-1170
2013-08-28,7121,2245,4876,2293,5161,-2868,47,0,47,9461,7406,2055
2013-08-29,11848,2318,9530,3054,4589,-1535,49,0,49,14951,6907,8044
2013-08-30,12747,2765,9982,3520,6230,-2710,49,0,49,16316,8995,7321
2013-09-02,14634,2820,11814,3554,5732,-2178,51,0,51,18239,8552,9687
2013-09-03,14232,3221,11011,3166,6086,-2920,51,0,51,17449,9307,8142
2013-09-04,14677,1892,12785,2811,4953,-2142,51,0,51,17539,6845,10694
2013-09-05,15430,2248,13182,3231,5233,-2002,51,0,51,18712,7481,11231
2013-09-06,16347,2254,14093,3214,5003,-1789,43,0,43,19604,7257,12347
2013-09-09,16737,2366,14371,2921,5041,-2120,45,0,45,19703,7407,12296
2013-09-10,15898,2472,13426,3181,5189,-2008,45,0,45,19124,7661,11463
2013-09-11,15886,2242,13644,3300,4926,-1626,47,0,47,19233,7168,12065
2013-09-12,15463,2160,13303,4002,4597,-595,47,0,47,19512,6757,12755
2013-09-13,13844,2487,11357,4811,4654,157,47,0,47,18702,7141,11561
2013-09-14,14674,2646,12028,5388,4660,728,47,0,47,20109,7306,12803
2013-09-16,15549,3103,12446,5467,4729,738,47,0,47,21063,7832,13231
2013-09-17,15076,2019,13057,5448,4743,705,47,0,47,20571,6762,13809
2013-09-18,2929,2492,437,3220,1943,1277,39,0,39,6188,4435,1753
2013-09-23,4594,1446,3148,3841,2041,1800,39,0,39,8474,3487,4987
2013-09-24,6120,1618,4502,3646,2221,1425,38,0,38,9804,3839,5965
2013-09-25,4667,2083,2584,3383,2125,1258,38,0,38,8088,4208,3880
2013-09-26,4622,3148,1474,3180,2585,595,35,0,35,7837,5733,2104
2013-09-27,4862,3124,1738,3570,2300,1270,35,0,35,8467,5424,3043
2013-09-30,6104,4177,1927,3625,2426,1199,35,0,35,9764,6603,3161
2013-10-01,6697,3894,2803,3788,2325,1463,35,0,35,10520,6219,4301
2013-10-02,5920,2873,3047,3738,2335,1403,35,0,35,9693,5208,4485
2013-10-03,9294,2637,6657,4354,2812,1542,35,0,35,13683,5449,8234
2013-10-04,7348,2497,4851,3391,2908,483,38,0,38,10777,5405,5372
2013-10-07,5631,2789,2842,3093,3317,-224,38,0,38,8762,6106,2656
2013-10-08,7033,3247,3786,2997,3062,-65,38,0,38,10068,6309,3759
2013-10-09,6129,3497,2632,2200,2451,-251,38,0,38,8367,5948,2419
2013-10-11,5594,4635,959,2335,2689,-354,38,0,38,7967,7324,643
2013-10-14,5785,5448,337,2377,3191,-814,38,0,38,8200,8639,-439
2013-10-15,6130,4911,1219,3135,2793,342,38,0,38,9303,7704,1599
2013-10-16,2582,2395,187,3623,2414,1209,35,0,35,6240,4809,1431
2013-10-17,3069,4575,-1506,3556,2359,1197,25,0,25,6650,6934,-284
2013-10-18,4694,3704,990,4628,2175,2453,25,0,25,9347,5879,3468
2013-10-21,4168,4497,-329,3923,2368,1555,25,0,25,8116,6865,1251
2013-10-22,5235,3568,1667,4466,2255,2211,25,0,25,9726,5823,3903
2013-10-23,3996,6312,-2316,3329,2354,975,26,0,26,7351,8666,-1315
2013-10-24,3478,4058,-580,4081,2188,1893,26,0,26,7585,6246,1339
2013-10-25,4003,7979,-3976,3085,2482,603,26,0,26,7114,10461,-3347
2013-10-28,3527,3611,-84,4096,2647,1449,27,0,27,7650,6258,1392
2013-10-29,5054,3366,1688,4615,2464,2151,26,0,26,9695,5830,3865
2013-10-30,5422,3009,2413,4797,2597,2200,27,0,27,10246,5606,4640
2013-10-31,6133,3338,2795,5619,2637,2982,28,0,28,11780,5975,5805
2013-11-01,2734,5382,-2648,5156,3172,1984,28,0,28,7918,8554,-636
2013-11-04,3349,7326,-3977,4849,3683,1166,29,0,29,8227,11009,-2782
2013-11-05,3339,10089,-6750,4119,3934,185,29,4,25,7487,14027,-6540
2013-11-06,2839,10956,-8117,3775,3414,361,29,23,6,6643,14393,-7750
2013-11-07,2758,11612,-8854,3938,3344,594,29,26,3,6725,14982,-8257
2013-11-08,2931,11733,-8802,4838,4177,661,29,49,-20,7798,15959,-8161
2013-11-11,3295,15144,-11849,4334,4482,-148,29,52,-23,7658,19678,-12020
2013-11-12,2955,13816,-10861,4279,4451,-172,28,78,-50,7262,18345,-11083
2013-11-13,3425,18402,-14977,2812,4104,-1292,28,69,-41,6265,22575,-16310
2013-11-14,4229,17289,-13060,3004,4126,-1122,28,174,-146,7261,21589,-14328
2013-11-15,4495,15927,-11432,2472,4091,-1619,28,174,-146,6995,20192,-13197
2013-11-18,6160,14999,-8839,2896,4012,-1116,28,174,-146,9084,19185,-10101
2013-11-19,5664,12436,-6772,3382,3936,-554,28,148,-120,9074,16520,-7446
2013-11-20,2996,7033,-4037,2083,2518,-435,28,71,-43,5107,9622,-4515
2013-11-21,3955,11406,-7451,2274,3430,-1156,28,51,-23,6257,14887,-8630
2013-11-22,4142,10065,-5923,2588,3651,-1063,28,52,-24,6758,13768,-7010
2013-11-25,4881,7110,-2229,2619,3038,-419,28,52,-24,7528,10200,-2672
2013-11-26,6100,4515,1585,2608,2994,-386,29,53,-24,8737,7562,1175
2013-11-27,7021,3616,3405,2755,3352,-597,29,53,-24,9805,7021,2784
2013-11-28,7943,3974,3969,3257,3986,-729,29,53,-24,11229,8013,3216
2013-11-29,9408,3743,5665,3389,3516,-127,29,132,-103,12826,7391,5435
2013-12-02,8573,3698,4875,3516,3915,-399,29,132,-103,12118,7745,4373
2013-12-03,8111,3539,4572,3450,3556,-106,29,132,-103,11590,7227,4363
2013-12-04,10754,3486,7268,2856,3253,-397,29,132,-103,13639,6871,6768
2013-12-05,7296,3302,3994,2774,3095,-321,29,87,-58,10099,6484,3615
2013-12-06,8122,3625,4497,2832,2761,71,29,87,-58,10983,6473,4510
2013-12-09,8714,5170,3544,3543,3870,-327,31,87,-56,12288,9127,3161
2013-12-10,9331,4544,4787,3396,3357,39,31,87,-56,12758,7988,4770
2013-12-11,6579,2996,3583,3286,3104,182,31,87,-56,9896,6187,3709
2013-12-12,5507,2901,2606,3700,3200,500,31,89,-58,9238,6190,3048
2013-12-13,6025,4131,1894,3348,3365,-17,32,89,-57,9405,7585,1820
2013-12-16,6905,7423,-518,3118,3547,-429,31,89,-58,10054,11059,-1005
2013-12-17,6816,6592,224,2875,3768,-893,31,89,-58,9722,10449,-727
2013-12-18,1941,2357,-416,1556,2875,-1319,24,87,-63,3521,5319,-1798
2013-12-19,3394,2206,1188,1538,2706,-1168,25,97,-72,4957,5009,-52
2013-12-20,6054,1955,4099,1622,2929,-1307,25,97,-72,7701,4981,2720
2013-12-23,7654,2607,5047,2065,3270,-1205,25,98,-73,9744,5975,3769
2013-12-24,8221,2897,5324,2182,3081,-899,25,98,-73,10428,6076,4352
2013-12-25,8619,2433,6186,2296,3730,-1434,25,98,-73,10940,6261,4679
2013-12-26,8708,2483,6225,2614,3741,-1127,25,98,-73,11347,6322,5025
2013-12-27,10444,2694,7750,2920,3559,-639,26,90,-64,13390,6343,7047
2013-12-30,12751,3605,9146,3304,3583,-279,27,91,-64,16082,7279,8803
2013-12-31,12060,3981,8079,3077,3780,-703,27,91,-64,15164,7852,7312
2014-01-02,11369,3337,8032,3002,3271,-269,27,92,-65,14398,6700,7698
2014-01-03,7915,4302,3613,2703,3259,-556,27,91,-64,10645,7652,2993
2014-01-06,8903,5404,3499,3448,4026,-578,27,90,-63,12378,9520,2858
2014-01-07,9175,5806,3369,3657,4559,-902,27,91,-64,12859,10456,2403
2014-01-08,7486,3750,3736,2418,4236,-1818,27,92,-65,9931,8078,1853
2014-01-09,6360,4430,1930,2300,4709,-2409,27,92,-65,8687,9231,-544
2014-01-10,7706,4139,3567,2465,4810,-2345,29,92,-63,10200,9041,1159
2014-01-13,6985,3253,3732,2401,5378,-2977,29,88,-59,9415,8719,696
2014-01-14,7411,3116,4295,1961,5170,-3209,29,88,-59,9401,8374,1027
2014-01-15,4571,1829,2742,2783,1939,844,25,88,-63,7379,3856,3523
2014-01-16,3370,2239,1131,2150,2272,-122,25,88,-63,5545,4599,946
2014-01-17,3269,4155,-886,2349,2233,116,25,88,-63,5643,6476,-833
2014-01-20,3546,3800,-254,2571,1811,760,25,88,-63,6142,5699,443
2014-01-21,4224,5425,-1201,2227,1817,410,25,88,-63,6476,7330,-854
2014-01-22,3992,3935,57,2343,1627,716,34,88,-54,6369,5650,719
2014-01-23,3718,6019,-2301,2604,2577,27,33,88,-55,6355,8684,-2329
2014-01-24,4042,3417,625,2964,2242,722,42,88,-46,7048,5747,1301
2014-01-27,4399,9287,-4888,2166,3723,-1557,49,88,-39,6614,13098,-6484
2014-02-05,4789,13790,-9001,2065,2774,-709,53,9,44,6907,16573,-9666
2014-02-06,4848,11472,-6624,2745,2868,-123,53,7,46,7646,14347,-6701
2014-02-07,6573,10077,-3504,3487,2778,709,52,8,44,10112,12863,-2751
2014-02-10,7204,8576,-1372,3896,3084,812,52,8,44,11152,11668,-516
2014-02-11,8877,6301,2576,4216,2905,1311,52,7,45,13145,9213,3932
2014-02-12,8711,3279,5432,3792,1977,1815,54,7,47,12557,5263,7294
2014-02-13,9117,3541,5576,4163,1898,2265,55,7,48,13335,5446,7889
2014-02-14,10864,4165,6699,4748,1678,3070,53,7,46,15665,5850,9815
2014-02-17,10718,4354,6364,4756,1663,3093,53,7,46,15527,6024,9503
2014-02-18,11737,3634,8103,4861,1720,3141,50,7,43,16648,5361,11287
2014-02-19,6759,816,5943,2555,1501,1054,33,0,33,9347,2317,7030
2014-02-20,5133,1830,3303,3136,1829,1307,33,0,33,8302,3659,4643
2014-02-21,8027,2175,5852,3882,1555,2327,33,0,33,11942,3730,8212
2014-02-24,5875,2495,3380,3676,1543,2133,33,0,33,9584,4038,5546
2014-02-25,6535,2928,3607,3910,1574,2336,35,0,35,10480,4502,5978
2014-02-26,9017,2029,6988,4732,1604,3128,35,0,35,13784,3633,10151
2014-02-27,10292,2516,7776,4882,1555,3327,35,0,35,15209,4071,11138
2014-03-03,8670,4234,4436,4569,1840,2729,35,0,35,13274,6074,7200
2014-03-04,8427,4198,4229,4435,1767,2668,35,0,35,12897,5965,6932
2014-03-05,8501,2817,5684,4704,1568,3136,35,0,35,13240,4385,8855
2014-03-06,14008,3553,10455,5929,1487,4442,37,0,37,19974,5040,14934
2014-03-07,13859,4270,9589,6299,1391,4908,37,0,37,20195,5661,14534
2014-03-10,13027,5206,7821,5990,1568,4422,37,0,37,19054,6774,12280
2014-03-11,14633,5888,8745,6350,1586,4764,37,0,37,21020,7474,13546
2014-03-12,9583,4243,5340,6112,1632,4480,37,0,37,15732,5875,9857
2014-03-13,14117,3855,10262,7233,2025,5208,37,0,37,21387,5880,15507
2014-03-14,12087,4076,8011,6570,2294,4276,37,0,37,18694,6370,12324
2014-03-17,11517,3334,8183,6778,2328,4450,37,0,37,18332,5662,12670
2014-03-18,12336,4601,7735,6755,2243,4512,37,0,37,19128,6844,12284
2014-03-19,5063,1252,3811,3220,1598,1622,34,0,34,8317,2850,5467
2014-03-20,4082,4127,-45,2253,2126,127,33,0,33,6368,6253,115
2014-03-21,4487,4551,-64,2671,2055,616,33,2,31,7191,6608,583
2014-03-24,4402,3870,532,3614,2293,1321,33,2,31,8049,6165,1884
2014-03-25,8061,3252,4809,3642,1567,2075,33,1,32,11736,4820,6916
2014-03-26,9776,2153,7623,3638,1462,2176,33,0,33,13447,3615,9832
2014-03-27,13105,2538,10567,5106,1624,3482,35,0,35,18246,4162,14084
2014-03-28,12683,2730,9953,5062,1830,3232,33,0,33,17778,4560,13218
2014-03-31,14281,3000,11281,5435,2352,3083,33,0,33,19749,5352,14397
2014-04-01,16247,3197,13050,6223,2312,3911,33,0,33,22503,5509,16994
2014-04-02,14972,2373,12599,5726,1453,4273,33,0,33,20731,3826,16905
2014-04-03,16449,2693,13756,6121,1396,4725,33,0,33,22603,4089,18514
2014-04-07,16906,3218,13688,6037,1420,4617,33,0,33,22976,4638,18338
2014-04-08,17970,4388,13582,5860,1437,4423,33,0,33,23863,5825,18038
2014-04-09,17419,3964,13455,6047,1612,4435,33,0,33,23499,5576,17923
2014-04-10,17530,4199,13331,5740,1617,4123,33,0,33,23303,5816,17487
2014-04-11,16879,3057,13822,5696,1601,4095,33,42,-9,22608,4700,17908
2014-04-14,17355,3520,13835,5192,1451,3741,33,42,-9,22580,5013,17567
2014-04-15,20706,3853,16853,5119,661,4458,33,42,-9,25858,4556,21302
2014-04-16,11086,1143,9943,3495,625,2870,33,0,33,14614,1768,12846
2014-04-17,11283,1176,10107,4249,836,3413,33,0,33,15565,2012,13553
2014-04-18,9036,1131,7905,4716,1288,3428,33,0,33,13785,2419,11366
2014-04-21,9218,1333,7885,5154,1328,3826,33,0,33,14405,2661,11744
2014-04-22,10616,2077,8539,5875,1140,4735,33,0,33,16524,3217,13307
2014-04-23,7722,1687,6035,5987,981,5006,33,0,33,13742,2668,11074
2014-04-24,8516,2816,5700,6467,1076,5391,33,0,33,15016,3892,11124
2014-04-25,7500,9648,-2148,5307,2209,3098,33,0,33,12840,11857,983
2014-04-28,8316,7466,850,5532,2193,3339,33,7,26,13881,9666,4215
2014-04-29,9799,8328,1471,5888,2248,3640,33,0,33,15720,10576,5144
2014-04-30,7751,11136,-3385,5807,2086,3721,33,0,33,13591,13222,369
2014-05-02,8426,8412,14,6671,1832,4839,33,0,33,15130,10244,4886
2014-05-05,8484,10102,-1618,6040,1945,4095,33,0,33,14557,12047,2510
2014-05-06,9449,10171,-722,7616,2323,5293,33,0,33,17098,12494,4604
2014-05-07,7282,11256,-3974,7918,2110,5808,33,0,33,15233,13366,1867
2014-05-08,8655,11112,-2457,9716,2137,7579,33,0,33,18404,13249,5155
2014-05-09,8635,12333,-3698,8272,2532,5740,33,0,33,16940,14865,2075
2014-05-12,8900,12627,-3727,7195,2513,4682,33,0,33,16128,15140,988
2014-05-13,9456,14157,-4701,8959,2958,6001,33,0,33,18448,17115,1333
2014-05-14,9201,11346,-2145,11077,2790,8287,33,0,33,20311,14136,6175
2014-05-15,8923,11547,-2624,10034,2831,7203,33,0,33,18990,14378,4612
2014-05-16,9339,11410,-2071,9017,2982,6035,33,0,33,18389,14392,3997
2014-05-19,8730,10796,-2066,9388,3083,6305,33,0,33,18151,13879,4272
2014-05-20,9197,10486,-1289,8694,2865,5829,33,0,33,17924,13351,4573
2014-05-21,3852,2013,1839,2485,1873,612,33,0,33,6370,3886,2484
2014-05-22,6253,1962,4291,4155,647,3508,33,0,33,10441,2609,7832
2014-05-23,6860,2486,4374,4698,768,3930,33,0,33,11591,3254,8337
2014-05-26,7331,2720,4611,4475,748,3727,33,0,33,11839,3468,8371
2014-05-27,7738,2751,4987,4307,823,3484,33,0,33,12078,3574,8504
2014-05-28,8916,1899,7017,3531,1079,2452,33,0,33,12480,2978,9502
2014-05-29,8634,2206,6428,3031,1213,1818,33,0,33,11698,3419,8279
2014-05-30,8329,2236,6093,2628,1320,1308,33,0,33,10990,3556,7434
2014-06-03,8105,2322,5783,2546,1815,731,33,0,33,10684,4137,6547
2014-06-04,7700,1931,5769,2592,1465,1127,33,0,33,10325,3396,6929
2014-06-05,8126,2064,6062,2773,2727,46,33,0,33,10932,4791,6141
2014-06-06,8135,2050,6085,2892,2539,353,33,0,33,11060,4589,6471
2014-06-09,8458,2171,6287,3290,2607,683,33,0,33,11781,4778,7003
2014-06-10,9440,2688,6752,3921,1836,2085,33,0,33,13394,4524,8870
2014-06-11,9170,2125,7045,4063,1797,2266,33,0,33,13266,3922,9344
2014-06-12,9246,2224,7022,4137,2159,1978,48,0,48,13431,4383,9048
2014-06-13,8560,2265,6295,4125,2531,1594,48,0,48,12733,4796,7937
2014-06-16,8382,2597,5785,4684,2096,2588,48,0,48,13114,4693,8421
2014-06-17,8250,3396,4854,4781,2704,2077,48,0,48,13079,6100,6979
2014-06-18,2649,2048,601,3573,544,3029,45,0,45,6267,2592,3675
2014-06-19,2728,3258,-530,4001,691,3310,45,0,45,6774,3949,2825
2014-06-20,2821,4026,-1205,2679,701,1978,52,0,52,5552,4727,825
2014-06-23,3255,5004,-1749,3475,745,2730,52,0,52,6782,5749,1033
2014-06-24,2475,4638,-2163,3014,960,2054,84,0,84,5573,5598,-25
2014-06-25,1733,3097,-1364,2978,1025,1953,84,0,84,4795,4122,673
2014-06-26,2904,3099,-195,5029,1533,3496,85,0,85,8018,4632,3386
2014-06-27,2726,3174,-448,4837,1621,3216,85,0,85,7648,4795,2853
2014-06-30,3849,3792,57,5054,1825,3229,85,0,85,8988,5617,3371
2014-07-01,3871,4459,-588,5430,1945,3485,145,0,145,9446,6404,3042
2014-07-02,3385,3338,47,5983,3156,2827,147,0,147,9515,6494,3021
2014-07-03,4754,2987,1767,6529,3570,2959,148,0,148,11431,6557,4874
2014-07-04,4575,3062,1513,6339,4076,2263,148,0,148,11062,7138,3924
2014-07-07,4582,3145,1437,7098,4252,2846,148,0,148,11828,7397,4431
2014-07-08,5957,3971,1986,8076,4276,3800,150,0,150,14183,8247,5936
2014-07-09,4780,3804,976,8264,4632,3632,150,0,150,13194,8436,4758
2014-07-10,5756,4519,1237,9500,4550,4950,150,4,146,15406,9073,6333
2014-07-11,5815,8156,-2341,5293,5013,280,152,8,144,11260,13177,-1917
2014-07-14,5395,7693,-2298,6318,4956,1362,152,8,144,11865,12657,-792
2014-07-15,5259,8583,-3324,6362,5121,1241,152,12,140,11773,13716,-1943
2014-07-16,3283,6285,-3002,4333,4736,-403,183,12,171,7799,11033,-3234
2014-07-17,3797,8739,-4942,4124,4894,-770,183,12,171,8104,13645,-5541
2014-07-18,4822,8328,-3506,4051,5215,-1164,183,12,171,9056,13555,-4499
2014-07-21,5165,8078,-2913,4172,4938,-766,183,12,171,9520,13028,-3508
2014-07-22,5783,7517,-1734,5240,4938,302,183,12,171,11206,12467,-1261
2014-07-24,4760,4555,205,4517,4848,-331,184,12,172,9461,9415,46
2014-07-25,3997,5544,-1547,3743,8262,-4519,184,12,172,7924,13818,-5894
2014-07-28,5266,5991,-725,3878,8178,-4300,184,12,172,9328,14181,-4853
2014-07-29,4121,7149,-3028,4366,9637,-5271,184,12,172,8671,16798,-8127
2014-07-30,6376,6446,-70,4796,9562,-4766,183,12,171,11355,16020,-4665
2014-07-31,4627,9924,-5297,4663,10337,-5674,182,12,170,9472,20273,-10801
2014-08-01,5524,10739,-5215,4824,10392,-5568,182,12,170,10530,21143,-10613
2014-08-04,6109,11097,-4988,4844,10252,-5408,182,12,170,11135,21361,-10226
2014-08-05,7754,21508,-13754,4948,10102,-5154,182,12,170,12884,31622,-18738
2014-08-06,4475,17602,-13127,4453,10032,-5579,180,12,168,9108,27646,-18538
2014-08-07,4537,18165,-13628,4538,9970,-5432,180,12,168,9255,28147,-18892
2014-08-08,6155,18213,-12058,4774,10211,-5437,181,12,169,11110,28436,-17326
2014-08-11,5900,17942,-12042,4745,10174,-5429,181,12,169,10826,28128,-17302
2014-08-12,6736,18868,-12132,4970,10123,-5153,182,12,170,11888,29003,-17115
2014-08-13,6019,13590,-7571,4798,9950,-5152,181,12,169,10998,23552,-12554
2014-08-14,6079,12778,-6699,4836,9987,-5151,182,12,170,11097,22777,-11680
2014-08-15,5877,13217,-7340,3586,10058,-6472,184,12,172,9647,23287,-13640
2014-08-18,5376,13019,-7643,3528,10244,-6716,184,12,172,9088,23275,-14187
2014-08-19,7749,9571,-1822,3826,10047,-6221,188,12,176,11763,19630,-7867
2014-08-20,4718,5127,-409,3532,5490,-1958,168,12,156,8418,10629,-2211
2014-08-21,5317,6826,-1509,3532,5740,-2208,168,12,156,9017,12578,-3561
2014-08-22,6557,4963,1594,3827,5846,-2019,168,12,156,10552,10821,-269
2014-08-25,6679,5770,909,3836,6033,-2197,168,12,156,10683,11815,-1132
2014-08-26,6794,6045,749,3892,6065,-2173,166,12,154,10852,12122,-1270
2014-08-27,6672,4551,2121,3765,5992,-2227,167,12,155,10604,10555,49
2014-08-28,6574,4628,1946,3794,6005,-2211,167,12,155,10535,10645,-110
2014-08-29,6888,5421,1467,3953,6388,-2435,167,12,155,11008,11821,-813
2014-09-01,7935,5632,2303,3969,6387,-2418,167,12,155,12071,12031,40
2014-09-02,8051,12168,-4117,3936,6292,-2356,167,12,155,12154,18472,-6318
2014-09-03,5712,6982,-1270,4016,6292,-2276,167,12,155,9895,13286,-3391
2014-09-04,6590,7742,-1152,4067,6322,-2255,167,12,155,10824,14076,-3252
2014-09-05,6714,9406,-2692,4044,6273,-2229,167,12,155,10925,15691,-4766
2014-09-09,6917,9927,-3010,4048,6278,-2230,167,12,155,11132,16217,-5085
